subject_code,subject,tik_number,tik_name,tik_classifier_id,uik_count,uik_voting_address_count,missing_uik_voting_address_count,tik_address_present,tik_phone_present,fallback_present,priority_missing_uiks
18,Удмуртская Республика,14,"Ижевск, Октябрьский район",f12091a9-ba30-4d06-ac6a-7664e24142cf,57,0,57,0,0,0,57
21,Чувашская Республика - Чувашия,31,Чебоксарская-43,8719e41e-a0b2-4b51-9c86-139b4da4ec03,57,0,57,0,0,0,57
23,Краснодарский край,53,Туапсинская районная,98dd6443-6728-4d92-b8d2-05fa4541d33f,57,0,57,0,0,0,57
26,Ставропольский край,29,"Ставрополь, Ленинская",43241fb5-6dde-4d2c-933e-35e524c0dd65,57,0,57,0,0,0,57
34,Волгоградская область,4,"Волгоград, Дзержинская",c6db14ec-e45c-44af-a608-00371a88101a,57,0,57,0,0,0,57
54,Новосибирская область,9,Искитимский район,c7709060-3d29-4f24-baa1-42ad376c66c1,57,0,57,0,0,0,57
56,Оренбургская область,27,"Оренбург, Дзержинская",53e7b679-c172-487c-a719-e6e289ef97be,57,0,57,0,0,0,57
69,Тверская область,35,"Тверь, Заволжская",f0c34353-091c-4a12-9116-583653293bcc,57,0,57,0,0,0,57
71,Тульская область,1,Алексинская,ae539c7f-5c08-459c-a219-3a045573b433,57,0,57,0,0,0,57
71,Тульская область,28,Щекинская,f6fbebb0-01f0-4310-88bb-5a379c03652d,57,0,57,0,0,0,57
76,Ярославская область,22,"Ярославль, Фрунзенская",a208b18d-3e29-40ad-a170-e0637cf6cc41,57,0,57,0,0,0,57
90,Пермский край,36,Соликамская,514233e9-7f3d-4f36-9cf1-7f0a9134ad57,58,1,57,0,0,0,57
5,Республика Дагестан,34,"Махачкала, Кировская",48d1227e-601b-4cb6-ab33-a3974dabc7e5,56,0,56,0,0,0,56
13,Республика Мордовия,19,Октябрьская,082b9780-77c8-49ce-a3af-dc887bee5dcf,56,0,56,0,0,0,56
23,Краснодарский край,29,Лабинская,cd4d7aee-156c-4a56-b10a-6de813a72348,56,0,56,0,0,0,56
23,Краснодарский край,50,Тимашевская,7b825318-8176-43a4-a413-38827e2ee49b,56,0,56,0,0,0,56
39,Калининградская область,11,"Калининград, Центральная",81004216-e7c2-40ed-bcd5-6a3247264d4c,56,0,56,0,0,0,56
46,Курская область,13,"Курск, Центральная №1",3e5389f2-1a4a-4200-96e0-96bb8e6c52d9,56,0,56,0,0,0,56
56,Оренбургская область,25,Новотроицкая городская,7c95727b-17b4-4b6e-a0c1-92243b9371cd,56,0,56,0,0,0,56
57,Орловская область,22,Орловская,827efc74-1200-4745-aa47-6197471591c7,56,0,56,0,0,0,56
61,Ростовская область,18,Зерноградская,a5e23ed0-dfb1-4b91-bfc0-a5612047021a,56,0,56,0,0,0,56
61,Ростовская область,29,Миллеровская,19effda5-45c5-4941-9b9c-051777cb943a,56,0,56,0,0,0,56
71,Тульская область,13,Киреевская,113c25c4-8444-4ff4-bc7d-287cded1fa21,56,0,56,0,0,0,56
3,Республика Башкортостан,50,Стерлитамакская,56673be5-c931-49e4-81ab-3b57633af153,55,0,55,0,0,0,55
3,Республика Башкортостан,63,Хайбуллинская,1851943d-561b-4317-aac7-320c649049d8,55,0,55,0,0,0,55
5,Республика Дагестан,26,Кизлярская,940a6255-6506-4077-be2c-f92fddaf125e,55,0,55,0,0,0,55
24,Красноярский край,34,Территориальная избирательная комиссия Свердловского района города Красноярска,bf5a9c70-b406-489f-ae7d-a5cbb998ea88,55,0,55,0,0,0,55
24,Красноярский край,59,Территориальная избирательная комиссия Шарыповского округа Красноярского края,ad8e316f-5235-4ae2-b172-bb666a031f3e,55,0,55,0,0,0,55
38,Иркутская область,8,Братская районная,d62957eb-ddc5-44ca-8926-77e7a1caf597,55,0,55,0,0,0,55
46,Курская область,36,"Курск, Центральная №2",e84f5e0a-4737-4570-bbec-9a52d6a20997,55,0,55,0,0,0,55
49,Магаданская область,1,Магаданская,c9af64a5-643a-44e4-8697-f8a927023570,55,0,55,0,0,0,55
53,Новгородская область,2,Боровичcкая,aae1f97e-4a2d-4611-8332-e2d91bda2e53,55,0,55,0,0,0,55
55,Омская область,11,ТИК по Любинскому району,4c5582a0-ae1b-4362-94b6-c89166955427,55,0,55,0,0,0,55
63,Самарская область,29,"Самара, Красноглинская",5e8071c8-88a6-4cd4-a390-4e601493fb91,55,0,55,0,0,0,55
3,Республика Башкортостан,65,Чишминская,8d791691-a369-453a-92a0-77556e6e27b8,54,0,54,0,0,0,54
22,Алтайский край,8,"Барнаул, Ленинская",b193a8ad-b677-4a4a-915b-2b38444553ed,54,0,54,0,0,0,54
23,Краснодарский край,17,Каневская,5e292d7a-dd96-4bed-b4b0-599aeaea18f6,54,0,54,0,0,0,54
23,Краснодарский край,49,Темрюкская,bd17a48c-9fe9-44ba-ad70-654efd9c2756,54,0,54,0,0,0,54
24,Красноярский край,32,Территориальная избирательная комиссия Ленинского района города Красноярска,8742d54b-8126-4579-9def-79cc40661968,54,0,54,0,0,0,54
30,Астраханская область,2,"Астрахань, Ленинская",0f186c68-dc36-4105-a943-d8a5e1cf0104,54,0,54,0,0,0,54
33,Владимирская область,1,"Владимир, Ленинская",73885ebf-9bfa-4532-88e7-66159538eba3,54,0,54,0,0,0,54
34,Волгоградская область,37,Среднеахтубинская,b7515f6f-70cc-448d-9866-baf41884dd44,54,0,54,0,0,0,54
36,Воронежская область,14,"Воронеж, Центральная",be5a3a60-0f25-421b-bef6-59f7cfc790b1,54,0,54,0,0,0,54
46,Курская область,12,"Курск, Сеймская",13d0cfdb-6769-4f7f-bf7b-125c13614277,54,0,54,0,0,0,54
50,Московская область,3,Ступино (128 округ ГД),d3267ec5-77e3-4a19-b92d-e0c1de09227b,54,0,54,0,0,0,54
62,Рязанская область,19,"Рязань, Октябрьская",ab33843d-4799-4633-ab31-6c79a626d852,54,0,54,0,0,0,54
63,Самарская область,32,"Самара, Октябрьская",b68b10e9-afff-4b4d-a5b8-a5b29dd95109,54,0,54,0,0,0,54
63,Самарская область,42,"Тольятти, Центральная",9c1accec-3165-4573-92f6-a970f803f738,54,0,54,0,0,0,54
70,Томская область,14,Территориальная избирательная комиссия ЗАТО Северск,43e616c7-eb15-4682-a697-84248abe4a81,54,0,54,0,0,0,54
76,Ярославская область,25,"Рыбинск, Волжская",87b2fadc-b5ce-46fb-9414-c4b697dd64af,54,0,54,0,0,0,54
90,Пермский край,30,"Пермь, Кировская",3c0b9354-4986-42bc-9c4c-ec3fefacf722,55,1,54,0,0,0,54
92,Забайкальский край,35,Читинская,29d59956-c78e-4635-bc29-16ab06d40335,54,0,54,0,0,0,54
94,город Севастополь,2,Гагаринская,f9b558c0-9e9b-41b2-9f1c-941e60c7f40b,54,0,54,0,0,0,54
3,Республика Башкортостан,42,Нефтекамская городская,4c9fbb8d-8a15-4e5a-ab1b-07788baaea36,53,0,53,0,0,0,53
9,Карачаево-Черкесская Республика,10,по городу Черкесску,d59fb068-a6c4-4bb1-ae11-e9ce473b1595,53,0,53,0,0,0,53
16,Республика Татарстан (Татарстан),8,Альметьевская,fc114450-42c9-454f-9197-0633155d3fdc,53,0,53,0,0,0,53
16,Республика Татарстан (Татарстан),42,Мамадышская,54c1c986-d83f-488c-a6e3-ec4e9dac5ffa,53,0,53,0,0,0,53
18,Удмуртская Республика,27,город Сарапул,fd1a1f30-0d93-4e81-9edc-feb40075b989,53,0,53,0,0,0,53
25,Приморский край,8,ТИК Советского района города Владивостока,19247367-8ec6-48ee-8b72-421bbe1153a6,53,0,53,0,0,0,53
34,Волгоградская область,6,"Волгоград, Красноармейская",9444aa6a-9179-4c79-8460-052a32ba0161,53,0,53,0,0,0,53
43,Кировская область,13,"Киров, Ленинская 1",a057a8ae-ede3-4309-9fe0-f22f4b232b13,53,0,53,0,0,0,53
48,Липецкая область,8,Елецкая городская,6a713c93-cd16-4817-b8ec-d959dc6492f9,53,0,53,0,0,0,53
54,Новосибирская область,40,Тогучинский район,3ed799ef-6b53-44bb-9a98-74a241cf61dd,53,0,53,0,0,0,53
61,Ростовская область,10,Волгодонская городская,175f09c2-96e9-42ee-96b7-dfc5f4f303a8,53,0,53,0,0,0,53
64,Саратовская область,21,Марксовская,ee6e91d0-a2b8-4645-b954-dd74c3bf741e,53,0,53,0,0,0,53
69,Тверская область,15,Конаковская,e5d3f2a2-f5c0-42bb-a3df-0d9e051e3734,53,0,53,0,0,0,53
72,Тюменская область,8,Заводоуковская ТИК,e494b4bc-c144-42f5-a413-5a85a4cae7bb,53,0,53,0,0,0,53
90,Пермский край,33,"Пермь, Орджоникидзевская",f7c06841-bd32-45f5-93c6-a28dc797e1cc,54,1,53,0,0,0,53
94,город Севастополь,3,Ленинская,9e8315ad-7500-4ab5-a2bd-9c999c5410bf,53,0,53,0,0,0,53
3,Республика Башкортостан,10,Белебеевская,80f46f8e-1eb1-45f2-b7b6-b27e24b34f80,52,0,52,0,0,0,52
3,Республика Башкортостан,74,Мелеузовская,afec5348-d838-44d8-a52f-b82830d8b90a,52,0,52,0,0,0,52
16,Республика Татарстан (Татарстан),39,Лаишевская,7c5eee49-a3df-4d90-9121-f156b379d183,52,0,52,0,0,0,52
18,Удмуртская Республика,16,"Ижевск, Устиновский район",99a0fbad-df1c-4567-9da0-77296acdee3a,52,0,52,0,0,0,52
21,Чувашская Республика - Чувашия,15,Новочебоксарская,f7f8614f-a96a-41ba-bb39-fdbb96b90086,52,0,52,0,0,0,52
26,Ставропольский край,11,Изобильненская,e6d2a441-ea87-40d0-bd3a-54434c48e9a9,52,0,52,0,0,0,52
30,Астраханская область,3,"Астрахань, Cоветская",6bb3d0f3-6bc8-4c81-b9d9-6419d5b3a8ad,52,0,52,0,0,0,52
36,Воронежская область,35,Cемилукская,3fe28867-b3b1-4a60-a6ec-9a08af7fedb0,52,0,52,0,0,0,52
37,Ивановская область,9,"Иваново, Фрунзенская",88915b3a-1c82-47d2-b6cc-a27bab070196,52,0,52,0,0,0,52
40,Калужская область,10,"Калуга, Московская",7729d053-9659-4d26-89ea-ce3cac2a8f71,52,0,52,0,0,0,52
54,Новосибирская область,4,город Бердск,80e54cdd-d501-4cfd-bb5d-5c971f60d9ca,52,0,52,0,0,0,52
61,Ростовская область,5,Батайская городская,e98035ae-6a88-426a-be7a-25e46864c877,52,0,52,0,0,0,52
61,Ростовская область,35,Новошахтинская городская,fd094c93-f09a-4376-b673-41b61de8eeb6,52,0,52,0,0,0,52
63,Самарская область,20,Новокуйбышевская городская,ebf62e3c-e1a9-42e2-a4c4-e1704c33c289,52,0,52,0,0,0,52
69,Тверская область,28,Ржевская,ff317eb7-842e-47a7-b919-db39dcf93352,52,0,52,0,0,0,52
72,Тюменская область,10,Ишимская ТИК,102c0547-c37b-4dde-9931-1ae037e73898,52,0,52,0,0,0,52
76,Ярославская область,26,"Рыбинск, Пролетарская",8bcec8f8-b935-4093-915e-9b141c77caf2,52,0,52,0,0,0,52
78,город Санкт-Петербург,211,ТИК №25 (211),f0595d7b-5e47-48e3-b1b0-1b0951a9c017,52,0,52,0,0,0,52
90,Пермский край,20,Лысьвенская,bf9a9ddd-aaa3-4461-a180-b59983233340,53,1,52,0,0,0,52
3,Республика Башкортостан,35,Кугарчинская,a89b16d2-521f-4949-bcd0-a3e9c86c9e62,51,0,51,0,0,0,51
15,Республика Северная Осетия - Алания,4,ТИК Правобережной части г.Владикавказа,ce2f6034-1c01-4bef-8ae1-f59ae07d9d00,51,0,51,0,0,0,51
18,Удмуртская Республика,12,"Ижевск, Индустриальный район",88c3dfdd-3927-428b-b324-fed11cac3ad9,51,0,51,0,0,0,51
18,Удмуртская Республика,13,"Ижевск, Ленинский район",b7be5420-f91d-4318-b7c5-56592c42a57a,51,0,51,0,0,0,51
20,Чеченская Республика,9,Гудермесская,37c80a3d-a5e1-49a8-840f-5e88a3b5ba41,51,0,51,0,0,0,51
22,Алтайский край,10,"Барнаул, Центральная",97dd38c0-9d35-41a1-b7b6-581b16633f87,51,0,51,0,0,0,51
22,Алтайский край,12,"Бийск, Восточная",589e5395-4021-4b43-aa1e-2ca2db870961,51,0,51,0,0,0,51
23,Краснодарский край,60,Калининская г. Краснодара,2922861c-bcac-460a-b2d6-1112ac127feb,51,0,51,0,0,0,51
23,Краснодарский край,61,Пашковская г. Краснодара,01ef1fbe-9893-4af0-90a4-660ae7fd1440,51,0,51,0,0,0,51
26,Ставропольский край,15,Кочубеевская,d0ab390a-033c-4d9c-9462-a1eddea8f229,51,0,51,0,0,0,51
26,Ставропольский край,26,Предгорная,645c1e5a-9bb7-4114-9010-e955d33516dd,51,0,51,0,0,0,51
30,Астраханская область,5,Ахтубинская,86bfd911-eb04-49da-acbc-e942e752a075,51,0,51,0,0,0,51
32,Брянская область,4,"Брянск, Советская",e0fb1e8f-00f3-459a-b7e3-25883cc2fd7f,51,0,51,0,0,0,51
33,Владимирская область,18,Петушинская,38c57e26-df80-4059-8bc4-ae94bde3a03f,51,0,51,0,0,0,51
38,Иркутская область,42,Черемховская районная,ef5d83d8-8bac-4759-bee9-fee1f1401b09,51,0,51,0,0,0,51
44,Костромская область,31,Костромская городская 2,17e81009-d564-44f9-9ce5-b3e7fa9fb7e0,51,0,51,0,0,0,51
50,Московская область,3,Жуковский (126 округ ГД),e5168524-69f9-44e0-ade4-171c34044c7f,51,0,51,0,0,0,51
54,Новосибирская область,2,Барабинский район,cb263469-f68a-4bea-937f-b0e4fc7c1b66,51,0,51,0,0,0,51
54,Новосибирская область,17,Куйбышевский район,e7ff251b-d2a7-42f8-9a4a-73cbf3d50273,51,0,51,0,0,0,51
